100.90100000000001,40.3544
104.069,59.0233
107.23700000000001,65.2654
110.40299999999999,64.9206
113.568,67.2436
116.73200000000001,74.3458
119.895,80.205
123.056,78.4175
126.21700000000001,68.7936
129.377,56.8877
132.533,49.4344
135.691,50.5762
138.847,59.6196
142.0,69.9424
145.155,71.7016
148.306,59.7618
151.458,40.5249
154.609,28.1587
157.757,30.9493
160.904,42.0598
164.05200000000002,46.7938
167.197,39.4565
170.342,29.8749
173.485,31.1109
176.627,43.3889
179.767,54.6139
182.90900000000002,56.7237
186.047,56.1816
189.18400000000003,64.2261
192.321,79.5468
195.456,87.2561
198.59,77.3597
201.72299999999998,59.5392
204.855,54.0267
207.986,68.2414
211.11599999999999,87.6246
214.245,92.2128
217.373,78.9907
220.497,63.6291
223.623,61.1745
226.748,70.1388
229.86900000000003,77.82600000000001
232.99200000000002,77.3101
236.114,73.8904
239.232,75.0182
242.351,79.2153
245.468,78.7217
248.585,71.0794
251.699,63.5963
254.81400000000002,65.104
257.926,75.9079
261.038,87.8599
264.15,92.9165
267.259,89.329
270.366,80.0641
273.473,68.3011
276.579,56.1958
279.686,46.3836
282.79,42.0005
285.893,44.521
288.994,52.519
292.095,62.7953
295.194,71.9209
298.291,76.8343
301.388,75.7789
304.485,70.0127
307.58,63.553000000000004
310.675,59.4037
313.76599999999996,56.4276
316.858,52.2584
319.95,49.7687
323.038,57.4214
326.127,79.6976
329.213,108.00299999999999
332.3,125.671
335.384,124.87899999999999
338.47,116.50299999999999
341.55199999999996,119.30799999999999
344.63300000000004,139.066
347.712,161.734
350.793,169.195
353.871,159.194
356.94800000000004,146.213
360.024,143.486
363.099,148.606
366.173,149.115
369.245,139.03
372.31699999999995,125.28200000000001
375.38800000000003,117.896
378.458,118.11
381.526,118.76799999999999
384.594,113.976
387.66,104.772
390.724,95.963
393.789,91.4673
396.852,94.2869
399.913,107.429
402.974,130.615
406.033,156.745
409.092,175.84599999999998
412.148,184.25599999999997
415.20599999999996,187.03400000000002
418.26,188.84400000000002
421.316,185.187
424.36800000000005,167.798
427.41900000000004,139.18
430.47,116.1
433.52099999999996,113.448
436.569,126.154
439.61699999999996,132.72299999999998
442.663,118.71600000000001
445.708,92.7889
448.75199999999995,75.8011
451.796,76.5296
454.838,83.8447
457.87699999999995,83.7832
460.917,78.4388
463.95599999999996,82.5137
466.995,103.16799999999999
470.03,129.964
473.066,147.29399999999998
476.101,152.094
479.13300000000004,154.097
482.166,160.237
485.19699999999995,165.217
488.228,160.165
491.256,146.108
494.283,133.43
497.311,128.923
500.336,128.97299999999998
503.36,127.56200000000001
506.38300000000004,125.946
509.408,128.707
512.429,131.784
515.4490000000001,122.14
518.4680000000001,94.1535
521.486,62.7973
524.503,53.2128
527.5169999999999,74.5888
530.5319999999999,108.266
533.5459999999999,126.00399999999999
536.56,119.22
539.572,106.291
542.581,110.12100000000001
545.591,132.309
548.5980000000001,153.167
551.606,155.957
554.612,146.293
557.618,144.826
560.621,162.876
563.625,189.183
566.626,201.86900000000003
569.627,191.268
572.626,168.88299999999998
575.626,154.714
578.623,158.355
581.62,173.359
584.615,187.61
587.609,195.49099999999999
590.602,198.745
593.595,198.35
596.586,190.239
599.5740000000001,171.37900000000002
602.564,148.15200000000002
605.552,134.534
608.54,139.286
611.524,155.616
614.509,165.859
617.492,157.648
620.475,135.165
623.456,114.432
626.437,108.865
629.4159999999999,120.22
632.394,141.435
635.372,164.09799999999998
638.3480000000001,181.465
641.322,187.864
644.2959999999999,180.96200000000002
647.269,166.588
650.24,157.576
653.211,163.092
656.181,178.56799999999998
659.15,189.38099999999997
662.118,186.328
665.085,175.47099999999998
668.05,170.15400000000002
671.013,174.363
673.977,177.69799999999998
676.94,168.109
679.9,146.612
682.8610000000001,126.21799999999999
685.819,117.429
688.779,118.689
691.735,122.12100000000001
694.69,124.64399999999999
697.6460000000001,129.308
700.5989999999999,136.991
703.552,142.262
706.503,140.366
709.453,135.405
712.403,137.018
715.3510000000001,148.588
718.299,162.29
721.245,167.91299999999998
724.191,164.535
727.135,160.703
730.079,163.84400000000002
733.02,172.554
735.961,179.783
738.9019999999999,180.545
741.84,174.53799999999998
744.779,163.878
747.715,152.261
750.6519999999999,145.524
753.586,147.44299999999998
756.5189999999999,151.832
759.453,143.049
762.3839999999999,111.43799999999999
765.314,69.5275
768.243,46.7129
771.172,61.7973
774.0989999999999,101.76700000000001
777.025,133.07
779.951,135.623
782.875,121.78299999999999
785.799,118.919
788.721,137.084
791.6410000000001,160.157
794.562,168.773
797.4810000000001,164.293
800.398,164.105
803.316,176.785
806.2310000000001,190.922
809.145,191.803
812.06,182.613
